id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip,sport,dport
1,2.134497,tcp,-,-,4,0,508,0,1.8739778036699044,64,0,1903.961448528623,0.0,0,0,0.7114989757537842,0,0.9276898114706794,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.138.222.70,80,50264
2,0.0,udp,-,-,1,0,208,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.90,3.228.171.212,53,22970
3,0.657525,tcp,-,-,3,0,731,0,4.562564161058515,64,0,8893.958404623398,0.0,0,0,0.328762412071228,0,0.005513548851013184,0,0,0,0,0,0.0,0.0,0.0,243.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.152.40.237,80,35345
4,0.580151,tcp,-,-,3,0,650,0,5.171067532418284,64,0,8963.183722858359,0.0,0,0,0.290075421333313,0,0.02338850498199463,0,0,0,0,0,0.0,0.0,0.0,216.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.166.202.63,80,54070
5,0.59344,tcp,-,-,3,0,731,0,5.055270962523592,64,0,9854.40819627932,0.0,0,0,0.296720027923584,0,0.012701988220214844,0,0,0,0,0,0.0,0.0,0.0,243.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.212.84.156,80,44044
6,0.255415,tcp,-,-,3,0,610,0,11.745590509562868,64,0,19106.160562222267,0.0,0,0,0.12770748138427734,0,0.127699613571167,0,0,0,0,0,0.0,0.0,0.0,203.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.31.238.63,80,15433
7,0.0,udp,-,-,1,0,208,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.90,3.228.171.192,53,38671
8,7.092327,tcp,-,-,6,0,762,0,0.8459846817553675,64,0,859.5204366634533,0.0,0,0,1.4184654235839844,0,0.48413399738042917,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.157.124.247,80,42423
9,2.976061,tcp,-,-,3,0,381,0,1.0080438539398218,64,0,1024.172555602859,0.0,0,0,1.4880304336547852,0,0.5129914283752441,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.139.217.134,80,57142
10,14.991368,tcp,-,-,7,0,1895,0,0.46693537240897565,64,0,1011.2486065314387,0.0,0,0,2.4985613425572715,0,1.4060831923141386,0,0,0,0,0,0.0,0.0,0.0,270.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.142.47.112,80,5175
11,0.248689,tcp,-,-,2,0,579,0,8.042173156030223,64,0,18625.673029365997,0.0,0,0,0.2486891746520996,0,0.0,0,0,0,0,0,0.0,0.0,0.0,289.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.172.82.99,80,38860
12,0.371949,tcp,-,-,2,0,604,0,5.377081266517722,64,0,12991.028339906816,0.0,0,0,0.3719489574432373,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.115.229.76,80,40869
13,1.759425,tcp,-,-,3,0,1089,0,1.7051025192889722,64,0,4951.617716015176,0.0,0,0,0.8797124624252319,0,0.33209049701690674,0,0,0,0,0,0.0,0.0,0.0,363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.119.184.30,80,25080
14,0.392806,tcp,-,-,2,0,604,0,5.09157192099917,64,0,12301.237761133994,0.0,0,0,0.3928060531616211,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.126.201.64,80,29156
15,0.418954,tcp,-,-,2,0,604,0,4.77379378165622,64,0,11533.485776481428,0.0,0,0,0.41895389556884766,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.126.234.99,80,9680
16,0.0,tcp,-,-,1,0,107,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.139.226.20,80,6071
17,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.37.108.136,80,50740
18,0.225175,tcp,-,-,3,0,604,0,13.322971022538027,64,0,21458.865326967916,0.0,0,0,0.112587571144104,0,0.11257851123809814,0,0,0,0,0,0.0,0.0,0.0,201.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.181.192.238,80,37684
19,6.145865,tcp,-,-,5,0,635,0,0.8135551301566175,64,0,826.5720122391234,0.0,0,0,1.5364663004875183,0,0.5107427439071832,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.8.112.205,80,51037
20,2.016082,tcp,-,-,2,0,230,0,0.9920231419158546,64,0,912.6612905625863,0.0,0,0,2.0160820484161377,0,0.0,0,0,0,0,0,0.0,0.0,0.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.180.168.199,80,50778
21,2.644008,tcp,-,-,4,0,776,0,1.5128547266120225,64,0,2347.950535701859,0.0,0,0,0.8813360532124838,0,0.8470731191419538,0,0,0,0,0,0.0,0.0,0.0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.107.14.22,80,35450
22,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.88.163.243,80,48056
23,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.124.53.131,80,3774
24,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.63.104.204,80,34113
25,0.31386,tcp,-,-,3,0,644,0,9.558401835213154,64,0,16414.962085006056,0.0,0,0,0.15692996978759766,0,0.1569218635559082,0,0,0,0,0,0.0,0.0,0.0,214.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.123.155.135,80,31193
26,0.238168,tcp,-,-,3,0,610,0,12.596150616371638,64,0,20489.73833596453,0.0,0,0,0.11908400058746338,0,0.11907589435577393,0,0,0,0,0,0.0,0.0,0.0,203.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.173.29.51,80,34145
27,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.27.16.146,80,35885
28,0.0,tcp,-,-,1,0,111,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.24.15.102,80,50799
29,0.246567,tcp,-,-,2,0,604,0,8.111385546322095,64,0,19597.107479914182,0.0,0,0,0.2465670108795166,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.166.47.152,80,52624
30,0.992058,tcp,-,-,3,0,731,0,3.024016740956678,64,0,5894.816633704884,0.0,0,0,0.4960290193557739,0,0.031823039054870605,0,0,0,0,0,0.0,0.0,0.0,243.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.115.20.215,80,51422
31,0.779036,tcp,-,-,3,0,730,0,3.850913179878722,64,0,7496.444323497246,0.0,0,0,0.38951802253723145,0,0.04038119316101074,0,0,0,0,0,0.0,0.0,0.0,243.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.120.8.221,80,61111
32,0.609918,tcp,-,-,3,0,732,0,4.918693988372207,64,0,9601.29066530255,0.0,0,0,0.3049590587615967,0,0.00011205673217773438,0,0,0,0,0,0.0,0.0,0.0,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.183.146.113,80,35936
33,0.237427,tcp,-,-,2,0,604,0,8.423641793056392,64,0,20351.518572024244,0.0,0,0,0.2374269962310791,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.145.167.69,80,40700
34,0.312505,tcp,-,-,2,0,605,0,6.399897601638374,64,0,15487.752195964866,0.0,0,0,0.31250500679016113,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.215.251.243,80,39332
35,0.431488,tcp,-,-,3,0,730,0,6.952684663304658,64,0,13534.559477899733,0.0,0,0,0.2157440185546875,0,0.0007991790771484375,0,0,0,0,0,0.0,0.0,0.0,243.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.133.77.63,80,39681
36,0.380594,tcp,-,-,2,0,604,0,5.2549435881805815,64,0,12695.943709044284,0.0,0,0,0.38059401512145996,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.139.232.30,80,14017
37,0.0,tcp,-,-,1,0,111,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.25.144.130,80,23323
38,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.61.5.168,80,46410
39,0.0,tcp,-,-,1,0,111,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.25.162.157,80,8078
40,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.124.55.18,80,48050
41,0.0,tcp,-,-,1,0,127,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.200.123.215,80,55109
42,0.372934,tcp,-,-,2,0,523,0,5.362879222597028,64,0,11219.143333672982,0.0,0,0,0.37293410301208496,0,0.0,0,0,0,0,0,0.0,0.0,0.0,261.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.127.172.16,80,32672
43,0.317903,tcp,-,-,2,0,604,0,6.291227198233424,64,0,15199.604910931952,0.0,0,0,0.3179028034210205,0,0.0,0,0,0,0,0,0.0,0.0,0.0,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.190.134.27,80,1039
44,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.166.204.39,80,27787
45,0.0,tcp,-,-,1,0,111,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.27.18.171,80,52215
46,0.752691,tcp,-,-,3,0,650,0,3.9856993108725893,64,0,6908.545472179155,0.0,0,0,0.3763453960418701,0,0.011414527893066406,0,0,0,0,0,0.0,0.0,0.0,216.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.112.152.67,80,13285
47,0.495136,tcp,-,-,3,0,730,0,6.0589413817617785,64,0,11794.73922316293,0.0,0,0,0.2475680112838745,0,0.002005934715270996,0,0,0,0,0,0.0,0.0,0.0,243.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.187.76.28,80,60145
48,4.950213,tcp,-,-,5,0,2063,0,1.0100575470186839,64,0,3333.997951199272,0.0,0,0,1.2375532984733582,0,0.5635739975619862,0,0,0,0,0,0.0,0.0,0.0,412.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.124.217.137,80,53608
49,0.0,udp,-,-,1,0,213,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.248.180.197,53,8896
50,0.0,tcp,-,-,1,0,127,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.26.145.195,80,50526
51,0.0,udp,-,-,1,0,213,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.248.180.213,53,49732
52,0.323931,tcp,-,-,4,0,905,0,12.348308744763544,64,0,22350.438828022016,0.0,0,0,0.10797699292500813,0,0.15269612152575646,0,0,0,0,0,0.0,0.0,0.0,226.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,3.89.170.186,80,47396
53,0.0,tcp,-,-,1,0,127,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.229.12.245,80,50174
54,14.725582,tcp,-,-,5,0,535,0,0.33954515346150665,64,0,290.6506513630497,0.0,0,0,3.6813955307006836,0,2.8495276392511464,0,0,0,0,0,0.0,0.0,0.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.124.198.74,80,55401
55,0.499758,tcp,-,-,3,0,650,0,6.002905406216609,64,0,10405.036037442122,0.0,0,0,0.24987900257110596,0,0.001985907554626465,0,0,0,0,0,0.0,0.0,0.0,216.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.31.132.178,80,8239
56,1.376752,tcp,-,-,3,0,650,0,2.179041686520158,64,0,3777.0055899682734,0.0,0,0,0.6883760690689087,0,0.44090402126312256,0,0,0,0,0,0.0,0.0,0.0,216.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.166.200.36,80,14356
57,0.358145,tcp,-,-,3,0,731,0,8.376495553476945,64,0,16328.581998911057,0.0,0,0,0.17907249927520752,0,0.001101374626159668,0,0,0,0,0,0.0,0.0,0.0,243.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.23.137.246,80,48236
58,0.0,udp,-,-,1,0,212,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.90,5.32.46.75,53,42123
59,0.0,udp,-,-,1,0,217,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.228.181.243,53,21698
60,0.0,udp,-,-,1,0,217,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.228.181.207,53,24472
61,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.102.209.216,80,31308
62,0.0,udp,-,-,1,0,217,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.228.182.53,53,54539
63,0.0,udp,-,-,1,0,217,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.239.154.221,53,37098
64,0.0,tcp,-,-,1,0,119,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.237.44.244,80,48284
65,0.318341,tcp,-,-,3,0,601,0,9.423856807637094,64,0,15103.301177039715,0.0,0,0,0.1591705083847046,0,0.15916264057159424,0,0,0,0,0,0.0,0.0,0.0,200.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.29.9.196,80,4779
66,7.81141,tcp,-,-,8,0,2432,0,1.0241428884157917,64,0,2490.7155046272055,0.0,0,0,1.1159157071794783,0,0.9626267396887376,0,0,0,0,0,0.0,0.0,0.0,304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.237.26.184,80,49522
67,0.0,tcp,-,-,1,0,127,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.122.17.63,80,53566
68,0.0,tcp,-,-,1,0,111,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.8.126.174,80,48593
69,0.657269,tcp,-,-,3,0,731,0,4.56434123623661,64,0,8897.422516503897,0.0,0,0,0.32863450050354004,0,0.0005714893341064453,0,0,0,0,0,0.0,0.0,0.0,243.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.76.117.109,80,50335
70,0.063077,tcp,-,-,2,0,254,0,31.707278405758046,64,0,32214.594860250174,0.0,0,0,0.06307697296142578,0,0.0,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.139.232.192,80,5305
71,0.736243,tcp,-,-,3,0,732,0,4.0747416274246415,64,0,7953.8956567329,0.0,0,0,0.36812150478363037,0,0.0006946325302124023,0,0,0,0,0,0.0,0.0,0.0,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.178.148.220,80,22235
72,4.000117,tcp,-,-,4,0,508,0,0.9999707508555374,64,0,1015.970282869226,0.0,0,0,1.3333723545074463,0,0.9410580327155839,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.248.64.69,80,17978
73,0.989192,tcp,-,-,4,0,838,0,4.043704356687074,64,0,6777.248501807536,0.0,0,0,0.32973066965738934,0,0.002414769919942932,0,0,0,0,0,0.0,0.0,0.0,209.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.152.40.237,80,35346
74,11.436027,tcp,-,-,2,0,226,0,0.17488591098989187,64,0,158.09686353486225,0.0,0,0,11.436026811599731,0,0.0,0,0,0,0,0,0.0,0.0,0.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.34.161.134,80,51726
75,0.0,udp,-,-,1,0,216,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.209.83.225,53,44581
76,4.74899,tcp,-,-,6,0,1022,0,1.2634265391167385,64,0,1721.629230636409,0.0,0,0,0.9497980117797852,0,0.589635050154771,0,0,0,0,0,0.0,0.0,0.0,170.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.41.22.190,80,14141
77,0.808916,tcp,-,-,3,0,649,0,3.7086669073179417,64,0,6418.466194264918,0.0,0,0,0.4044579267501831,0,0.04253208637237549,0,0,0,0,0,0.0,0.0,0.0,216.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.119.86.51,80,2682
78,0.762994,tcp,-,-,3,0,648,0,3.9318788876452504,64,0,6794.286717850992,0.0,0,0,0.38149702548980713,0,0.001448988914489746,0,0,0,0,0,0.0,0.0,0.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.75.61.11,80,37424
79,0.0,tcp,-,-,1,0,111,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.25.19.168,80,46468
80,0.452052,tcp,-,-,3,0,691,0,6.6364046614106345,64,0,12228.681656092662,0.0,0,0,0.22602593898773193,0,0.0006600618362426758,0,0,0,0,0,0.0,0.0,0.0,230.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.137.18.116,80,54804
81,0.0,udp,-,-,1,0,216,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.176.79,3.36.190.103,53,30647
82,0.693964,tcp,-,-,3,0,691,0,4.3229908179675025,64,0,7965.831080574784,0.0,0,0,0.3469820022583008,0,0.003161907196044922,0,0,0,0,0,0.0,0.0,0.0,230.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.178.148.99,80,10259
83,0.670842,tcp,-,-,3,0,648,0,4.471991914638618,64,0,7727.602028495532,0.0,0,0,0.33542096614837646,0,0.0025480985641479492,0,0,0,0,0,0.0,0.0,0.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.88.9.118,80,38737
84,1.737751,tcp,-,-,4,0,851,0,2.3018257506397637,64,0,3917.7074275888776,0.0,0,0,0.5792503356933594,0,0.29298761366562887,0,0,0,0,0,0.0,0.0,0.0,212.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.183.144.250,80,56022
85,0.307412,tcp,-,-,3,0,642,0,9.758890349108038,64,0,16707.220277672957,0.0,0,0,0.15370607376098633,0,0.15369796752929688,0,0,0,0,0,0.0,0.0,0.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.127.0.236,80,28236
86,0.0,tcp,-,-,1,0,127,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.138.109.42,80,40050
87,0.645083,tcp,-,-,3,0,731,0,4.650564345983385,64,0,9065.500098436945,0.0,0,0,0.3225414752960205,0,0.00010442733764648438,0,0,0,0,0,0.0,0.0,0.0,243.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.88.163.243,80,48059
88,0.513007,tcp,-,-,3,0,730,0,5.847873420830515,64,0,11383.860259216735,0.0,0,0,0.25650346279144287,0,0.0029393434524536133,0,0,0,0,0,0.0,0.0,0.0,243.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.187.76.28,80,60146
89,7.606015,tcp,-,-,5,0,1099,0,0.6573744595560225,64,0,1155.9272496833098,0.0,0,0,1.9015037417411804,0,1.7011487339010853,0,0,0,0,0,0.0,0.0,0.0,219.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.195.91.140,80,34772
90,0.0,tcp,-,-,1,0,107,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.124.198.74,80,55399
91,0.0,tcp,-,-,1,0,111,0,0.0,64,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.27.17.64,80,16833
92,0.602996,tcp,-,-,3,0,651,0,4.9751573808118135,64,0,8636.873213089308,0.0,0,0,0.30149805545806885,0,0.00020205974578857422,0,0,0,0,0,0.0,0.0,0.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.175.149.229,80,43575
93,0.551399,tcp,-,-,3,0,730,0,5.440706276217403,64,0,10591.241551036546,0.0,0,0,0.2756994962692261,0,5.733966827392578e-05,0,0,0,0,0,0.0,0.0,0.0,243.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.184.169.32,5.43.220.37,80,36933
