116.179.37.171,118.184.169.35,21868,TCP
182.46.166.238,118.184.169.48,10173,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
183.198.227.182,118.184.169.48,20747,TCP
61.160.239.10,118.184.178.15,,UDP
39.90.39.107,118.184.169.48,40406,TCP
121.17.86.17,118.184.169.48,52755,TCP
123.180.199.37,118.184.169.48,8472,TCP
42.52.132.190,118.184.169.48,44296,TCP
61.160.239.10,118.184.178.15,,UDP
60.222.210.201,118.184.169.48,15031,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
183.198.216.123,118.184.169.48,2126,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
