id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,sTCPb,dTCPb,dwin,TCPrtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip,sport,dport
2928,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.219.220.46,118.184.169.48,11390,80
2929,0,TCP,-,-,1,0,119,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,177.228.188.33,118.184.169.32,39072,80
2930,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.238.113.78,118.184.169.48,49528,80
2931,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.215.146.115,118.184.169.48,54748,80
2932,0,TCP,-,-,1,0,119,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.57.123.228,118.184.169.48,39974,80
2933,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,121.27.239.160,118.184.169.48,32845,80
2934,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.90.246.230,118.184.169.48,26520,80
2935,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.180.117.240,118.184.169.48,55874,80
2936,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.8.105.151,118.184.169.48,49670,80
2937,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,200.106.223.138,118.184.169.48,13258,80
2938,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.9.54.135,118.184.169.48,45570,80
2939,0.013856,TCP,-,-,2,0,316,0,144.3418013856813,51,0,182448.03695150116,0,0,0,0.013855934143066406,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.229.147.8,118.184.169.48,49538,80
2940,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.91.127.20,118.184.169.48,40710,80
2941,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.241.105.32,118.184.169.48,36057,80
2942,0,TCP,-,-,1,0,119,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.199.120.238,118.184.169.48,8093,80
2943,0,TCP,-,-,1,0,119,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,117.157.41.61,118.184.169.48,63195,80
2944,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,1.80.40.219,118.184.169.48,17197,80
2945,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.9.5.94,118.184.169.48,9395,80
2946,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,222.136.239.124,118.184.169.48,11847,80
2947,0,TCP,-,-,1,0,123,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.11.253.47,118.184.169.48,2367,80
2948,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.202.194.186,118.184.169.48,5398,80
2949,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,125.47.190.100,118.184.169.48,55082,80
2950,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,110.229.232.20,118.184.169.48,35086,80
2951,0,TCP,-,-,1,0,119,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,117.179.175.86,118.184.169.48,29263,80
2952,0,TCP,-,-,1,0,193,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.148.44.183,118.184.169.48,51426,80
2953,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,175.172.85.13,118.184.169.48,60753,80
2954,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.124.234.241,118.184.169.48,28610,80
2955,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.228.221.181,118.184.169.48,34450,80
2956,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,117.87.4.238,118.184.169.48,54399,80
2957,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.7.14.166,118.184.169.48,35905,80
2958,0,TCP,-,-,1,0,188,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,41.45.59.134,118.184.169.32,36888,80
2959,0.015969,TCP,-,-,2,0,316,0,125.24265764919531,50,0,158306.71926858288,0,0,0,0.015969038009643555,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.206.146.157,118.184.169.48,15807,80
2960,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,114.246.34.197,118.184.169.48,34163,80
2961,0,TCP,-,-,1,0,193,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.35.228.59,118.184.169.48,6690,80
2962,0,TCP,-,-,1,0,123,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.197.170.202,118.184.169.48,48835,80
2963,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.243.24.53,118.184.169.48,22088,80
2964,0,TCP,-,-,1,0,111,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,177.37.145.236,118.184.169.48,39067,80
2965,0,TCP,-,-,1,0,193,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.88.144.43,118.184.169.48,37708,80
2966,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.77.64.172,118.184.169.48,50410,80
2967,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,113.122.220.45,118.184.169.48,27831,80
2968,0,TCP,-,-,1,0,123,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.15.72.182,118.184.169.48,22777,80
2969,0,TCP,-,-,1,0,123,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.210.247.123,118.184.169.48,8200,80
2970,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.102.36.191,118.184.169.48,34176,80
2971,0,TCP,-,-,1,0,193,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,115.60.24.142,118.184.169.48,12387,80
2972,0,TCP,-,-,1,0,200,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,41.79.219.201,118.184.169.32,7905,80
2973,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,217.196.163.39,118.184.169.48,41635,80
2974,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,2.139.88.80,118.184.169.32,44348,80
2975,0,TCP,-,-,1,0,123,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.15.66.21,118.184.169.48,34306,80
2976,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,106.42.171.245,118.184.169.48,26119,80
2977,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,182.123.56.23,118.184.169.48,46531,80
2978,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.200.148.187,118.184.169.48,22377,80
2979,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.32.187.106,118.184.169.48,30837,80
2980,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.128.67.26,118.184.169.48,24347,80
2981,0.013248,TCP,-,-,2,0,312,0,150.96618357487924,53,0,188405.79710144928,0,0,0,0.013247966766357422,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,117.95.223.26,118.184.169.48,28108,80
2982,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.3.191.226,118.184.169.48,5455,80
2983,0,TCP,-,-,1,0,199,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.249.203.55,118.184.169.32,42415,80
2984,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,114.238.115.227,118.184.169.48,11381,80
2985,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.38.75.96,118.184.169.48,25900,80
2986,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,191.242.177.198,118.184.169.48,22524,80
2987,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,222.132.46.191,118.184.169.48,52455,80
2988,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.202.81.210,118.184.169.48,12875,80
2989,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.161.101.107,118.184.169.48,46536,80
2990,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,49.68.118.146,118.184.169.48,45513,80
2991,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,219.156.251.78,118.184.169.48,41858,80
2992,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,117.162.164.126,118.184.169.48,14415,80
2993,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,121.27.165.193,118.184.169.48,38124,80
2994,0.011995,TCP,-,-,2,0,316,0,166.73614005835765,51,0,210754.48103376405,0,0,0,0.011995077133178711,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,117.92.73.34,118.184.169.48,11873,80
2995,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.8.172.56,118.184.169.48,1095,80
2996,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,1.190.79.3,118.184.169.48,55836,80
2997,0,TCP,-,-,1,0,123,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,125.211.169.203,118.184.169.48,42428,80
2998,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,59.44.240.113,118.184.169.48,30912,80
2999,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.218.216.99,118.184.169.48,41812,80
3000,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.197.239.152,118.184.169.48,31916,80
3001,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.37.134.145,118.184.169.48,17728,80
3002,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.18.3.176,118.184.169.48,5390,80
3003,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,180.117.216.225,118.184.169.48,18631,80
3004,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,175.10.186.120,118.184.169.48,39069,80
3005,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.251.207.242,118.184.169.48,34855,80
3006,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.161.246.159,118.184.169.48,24607,80
3007,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,115.48.231.7,118.184.169.48,17747,80
3008,0,TCP,-,-,1,0,162,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,125.38.213.34,118.184.169.35,7524,443
3009,0,TCP,-,-,1,0,181,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,125.78.210.44,118.184.169.48,51249,80
3010,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.252.121.16,118.184.169.48,42942,80
3011,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.134.2.189,118.184.169.48,60166,80
3012,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,62.48.248.194,118.184.169.32,22412,80
3013,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.235.175.172,118.184.169.48,59067,80
3014,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,77.39.144.137,118.184.169.48,58244,80
3015,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.196.92.48,118.184.169.48,36724,80
3016,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.146.21.197,118.184.169.48,42101,80
3017,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.207.167.155,118.184.169.48,10815,80
3018,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.144.90.231,118.184.169.48,58773,80
3019,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,101.75.193.103,118.184.169.48,19900,80
3020,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,121.17.234.51,118.184.169.48,45425,80
3021,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,175.172.85.13,118.184.169.48,48468,80
3022,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,42.85.248.28,118.184.169.48,4735,80
3023,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.149.120.88,118.184.169.48,14115,80
3024,0,TCP,-,-,1,0,119,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.50.66.252,118.184.169.48,41755,80
3025,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.231.113.13,118.184.169.48,4837,80
3026,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.11.71.41,118.184.169.48,35527,80
3027,0,TCP,-,-,1,0,111,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,45.9.196.34,118.184.169.32,33338,80
3028,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,171.123.3.103,118.184.169.48,51436,80
3029,0.015445,TCP,-,-,3,0,456,0,194.23761735189382,51,0,236192.94269990287,0,0,0,0.00772249698638916,0,0.0007175207138061523,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.3.2.86,118.184.169.48,13153,80
3030,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.196.78.63,118.184.169.48,21769,80
3031,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.198.156.248,118.184.169.48,8626,80
3032,0,TCP,-,-,1,0,123,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.36.189.110,118.184.169.48,11514,80
3033,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.143.111.203,118.184.169.48,23374,80
3034,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.200.237.227,118.184.169.48,20158,80
3035,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,121.23.55.163,118.184.169.48,57006,80
3036,0,TCP,-,-,1,0,111,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,190.5.34.157,118.184.169.48,8170,80
3037,0,TCP,-,-,1,0,123,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.39.107.117,118.184.169.48,49505,80
3038,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.198.221.14,118.184.169.48,21666,80
3039,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.91.103.211,118.184.169.48,58540,80
3040,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,221.194.92.109,118.184.169.48,16217,80
3041,0,TCP,-,-,1,0,111,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,195.85.223.180,118.184.169.48,3156,80
3042,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.189.148.123,118.184.169.48,8994,80
3043,0,TCP,-,-,1,0,193,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.189.60.167,118.184.169.48,11606,80
3044,0,TCP,-,-,1,0,123,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.223.115.247,118.184.169.48,18290,80
