City,PacketSizeEntropy,TrafficPercentageOfS,TotalBytesFromCity
山东省-德州市,2.32481581175321,0.13051065440494228,414720
山东省-日照市,2.3613009044787936,0.0589865862790856,187440
山东省-聊城市,2.2696718777732325,0.15343939254138156,487580
山东省-济南市,2.3476896850823135,0.13849763455732808,440100
山东省-莱芜市,2.344616838556141,0.03982161026331355,126540
山东省-威海市,2.2949839597559083,0.041596494741621505,132180
山东省-东营市,2.4999510425362623,0.05631796564503393,178960
山东省-烟台市,2.2697564377598503,0.15780485475846903,462060
山东省-临沂市,2.2817136406849388,0.33390176687066614,977680
山东省-济宁市,2.1333690537097496,0.1451684447120176,425060
山东省-泰安市,2.1688509535870306,0.12922607657773777,378380
山东省-青岛市,2.278517152807913,0.1725792087749417,505320
山东省-东营市,2.1566365278399053,0.044971958781533136,131680
山东省-淄博市,2.1922338297713826,0.1480714037767429,433560
山东省-日照市,2.214160389461533,0.062000375130616084,181540
山东省-济南市,2.3380245397975314,0.1103670883948986,323160
山东省-潍坊市,2.2938999245689176,0.2197300944779981,643380
山东省-枣庄市,2.2377212712273615,0.09468427895346482,277240
山东省-滨州市,2.25296303715018,0.11654868357978432,341260
山东省-聊城市,2.1060868879325665,0.15461501503322966,452720
山东省-德州市,2.306720689285042,0.13510029962635844,395580
山东省-莱芜市,2.1692652701527844,0.05948675410515979,174180
山东省-菏泽市,2.2912152176493112,0.06926801853030491,202820
山东省-威海市,2.1986908062046844,0.025115718778811868,73540
山东省-青岛市,2.1313494507113435,0.13433077152399864,425360
山东省-泰安市,2.2376617399377303,0.1240797445264695,392900
山东省-济南市,2.093413636092342,0.09093917850303425,287960
山东省-淄博市,2.1713238047655956,0.13888467815691208,439780
山东省-烟台市,2.160034300619732,0.14569343176340402,461340
山东省-潍坊市,2.3242304973859684,0.21035132663321662,666080
山东省-滨州市,2.1758967298305985,0.11195915253123942,354520
山东省-威海市,1.9738513896100451,0.03022884486147534,95720
山东省-济宁市,2.134901120981619,0.14204272713951502,449780
山东省-枣庄市,2.2125037613317593,0.07123295285159191,225560
山东省-聊城市,2.3096135791577086,0.11639936940077915,368580
山东省-临沂市,2.1664736448103836,0.27348072579544935,865980
山东省-德州市,2.1779159000673234,0.10339452369042025,327400
山东省-菏泽市,2.209038587796387,0.046530693709671715,147340
山东省-日照市,1.8639942383323695,0.03919138787410248,124100
山东省-莱芜市,2.1174426200638012,0.046625435179149806,147640
山东省-东营市,2.026827949576164,0.04491377263057901,142220
山东省-东营市,2.2151738608138363,0.05450705578901549,169700
山东省-德州市,2.2799945211705355,0.12113606965391456,377140
山东省-临沂市,2.376503979224399,0.36278508764040784,1129480
山东省-泰安市,2.3225276251297147,0.14905447442221878,464060
山东省-聊城市,2.3345501892456033,0.14747418735986195,459140
山东省-淄博市,2.3005808883153325,0.15912719846195672,495420
山东省-济宁市,2.305516221479262,0.14606734643849548,454760
山东省-潍坊市,2.3514935789648166,0.26550749826939296,826620
山东省-滨州市,2.3346951258300574,0.1454763447728986,452920
山东省-枣庄市,2.3444661119989814,0.09492643057092302,295540
山东省-济南市,2.4061871572653795,0.13251285171665428,412560
山东省-烟台市,2.3379285926516773,0.18890211933197282,588120
山东省-青岛市,2.3020810717979634,0.16036701717348056,499280
山东省-威海市,2.3185551604974743,0.036475081057163225,113560
山东省-日照市,2.2924001745260227,0.062350675720469574,194120
山东省-菏泽市,2.464820353417108,0.06326287394345605,196960
山东省-莱芜市,2.283102204211525,0.04765272125432138,148360
山东省-青岛市,2.319032706327971,0.17898364207301237,554320
山东省-济宁市,2.335892899740903,0.18099846731210817,560560
山东省-泰安市,2.3737027195332745,0.12538412449450165,388320
山东省-滨州市,2.2989108862811043,0.14609420315405391,452460
山东省-聊城市,2.412448109868904,0.17621971514245782,545760
山东省-临沂市,2.3646037266117,0.3968107899574394,1228940
山东省-潍坊市,2.342144859775106,0.22573146228395682,699100
山东省-烟台市,2.2624335662112047,0.15813149240301103,489740
山东省-枣庄市,2.273243396957452,0.10397660632910853,322020
山东省-淄博市,2.371911448559093,0.15885476300166082,491980
