Rank,scrIP,Location_src,dstIP,Location_dst
5195,124.130.107.41,中国山东省临沂市,118.184.169.48,中国江苏省常州市
5196,61.160.239.10,中国江苏省常州市,182.100.45.105,中国江西省南昌市
5197,120.225.115.129,中国江苏省常州市,118.184.169.48,中国江苏省常州市
5198,112.233.129.177,中国山东省临沂市,118.184.169.48,中国江苏省常州市
5199,114.230.158.239,中国江苏省扬州市,118.184.169.48,中国江苏省常州市
5200,220.196.194.120,中国上海上海市,118.184.169.48,中国江苏省常州市
5201,39.88.144.43,中国山东省青岛市,118.184.169.48,中国江苏省常州市
5202,124.231.169.132,中国湖南省娄底市,118.184.169.48,中国江苏省常州市
5203,61.160.239.10,中国江苏省常州市,117.84.137.201,中国江苏省无锡市
5204,171.9.40.67,中国河南省驻马店市,118.184.169.48,中国江苏省常州市
5205,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5206,122.6.141.130,中国山东省临沂市,118.184.169.48,中国江苏省常州市
5207,106.119.114.205,中国河北省邯郸市,118.184.169.48,中国江苏省常州市
5208,91.203.165.159,乌克兰,118.184.169.32,中国江苏省常州市
5209,61.160.239.10,中国江苏省常州市,182.100.45.105,中国江西省南昌市
5210,61.160.239.10,中国江苏省常州市,58.217.180.238,中国江苏省南京市
5211,61.160.239.10,中国江苏省常州市,49.84.125.137,中国江苏省徐州市
5212,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5213,61.160.239.10,中国江苏省常州市,180.97.194.16,中国江苏省常州市
5214,61.160.239.10,中国江苏省常州市,58.216.66.210,中国江苏省常州市
5215,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5216,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5217,61.160.239.10,中国江苏省常州市,58.216.20.4,中国江苏省常州市
5218,61.160.239.10,中国江苏省常州市,58.216.95.108,中国江苏省常州市
5219,112.241.108.118,中国山东省聊城市,118.184.169.48,中国江苏省常州市
5220,61.160.239.10,中国江苏省常州市,58.216.29.203,中国江苏省常州市
5221,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5222,175.18.158.80,中国吉林省松原市,118.184.169.48,中国江苏省常州市
5223,60.222.91.23,中国山西省运城市,118.184.169.48,中国江苏省常州市
5224,61.160.239.10,中国江苏省常州市,58.216.95.108,中国江苏省常州市
5225,182.201.209.192,中国辽宁省盘锦市,118.184.169.48,中国江苏省常州市
5226,61.160.239.10,中国江苏省常州市,58.216.66.179,中国江苏省常州市
5227,117.189.6.53,中国贵州省贵阳市,118.184.169.48,中国江苏省常州市
5228,115.150.57.67,中国江西省赣州市,118.184.169.48,中国江苏省常州市
5229,112.243.82.98,中国山东省潍坊市,118.184.169.48,中国江苏省常州市
5230,61.160.239.10,中国江苏省常州市,58.216.95.108,中国江苏省常州市
5231,123.169.20.166,中国山东省烟台市,118.184.169.48,中国江苏省常州市
5232,122.159.174.1,中国黑龙江省佳木斯市,118.184.169.48,中国江苏省常州市
5233,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5234,110.230.26.226,中国河北省保定市,118.184.169.48,中国江苏省常州市
5235,61.160.239.10,中国江苏省常州市,58.216.66.87,中国江苏省常州市
5236,61.160.239.10,中国江苏省常州市,49.82.107.215,中国江苏省淮安市
5237,61.160.239.10,中国江苏省常州市,58.216.20.7,中国江苏省常州市
5238,121.20.110.20,中国河北省唐山市,118.184.169.48,中国江苏省常州市
5239,1.80.25.204,中国陕西省西安市,118.184.169.48,中国江苏省常州市
5240,86.213.73.86,中国陕西省西安市,118.184.169.48,中国江苏省常州市
5241,61.53.1.84,中国河南省驻马店市,118.184.169.48,中国江苏省常州市
5242,61.160.239.10,中国江苏省常州市,61.160.232.85,中国江苏省常州市
5243,171.116.106.231,中国山西省太原市,118.184.169.32,中国江苏省常州市
5244,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5245,183.206.57.139,中国江苏省徐州市,118.184.169.48,中国江苏省常州市
5246,197.186.19.179,中国江苏省徐州市,118.184.169.32,中国江苏省常州市
5247,122.7.38.25,中国山东省聊城市,118.184.169.48,中国江苏省常州市
5248,223.89.9.124,中国河南省濮阳市,118.184.169.48,中国江苏省常州市
5249,61.160.239.10,中国江苏省常州市,58.216.12.199,中国江苏省常州市
5250,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5251,202.102.180.183,中国山东省淄博市,118.184.169.48,中国江苏省常州市
5252,61.160.239.10,中国江苏省常州市,58.216.29.203,中国江苏省常州市
5253,61.160.239.10,中国江苏省常州市,59.38.99.179,中国广东省东莞市
5254,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5255,61.160.239.10,中国江苏省常州市,58.216.172.250,中国江苏省常州市
5256,61.160.239.10,中国江苏省常州市,117.63.123.33,中国江苏省常州市
5257,61.160.239.10,中国江苏省常州市,118.184.176.243,中国江苏省常州市
5258,61.160.239.10,中国江苏省常州市,61.160.232.111,中国江苏省常州市
5259,61.160.239.10,中国江苏省常州市,221.229.168.246,中国江苏省徐州市
5260,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5261,61.160.239.10,中国江苏省常州市,180.97.176.193,中国江苏省扬州市
5262,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5263,61.160.239.10,中国江苏省常州市,112.86.8.148,中国江苏省苏州市
5264,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5265,61.160.239.10,中国江苏省常州市,58.216.12.199,中国江苏省常州市
5266,61.160.239.10,中国江苏省常州市,58.216.66.228,中国江苏省常州市
5267,61.160.239.10,中国江苏省常州市,117.37.211.117,中国陕西省咸阳市
5268,61.160.239.10,中国江苏省常州市,58.216.12.47,中国江苏省常州市
5269,61.160.239.10,中国江苏省常州市,58.216.66.229,中国江苏省常州市
5270,61.160.239.10,中国江苏省常州市,116.226.29.145,中国上海上海市
5271,61.160.239.10,中国江苏省常州市,118.184.176.205,中国江苏省常州市
5272,117.179.159.235,中国黑龙江省绥化市,118.184.169.48,中国江苏省常州市
5273,61.160.239.10,中国江苏省常州市,117.42.4.217,中国江西省上饶市
5274,109.227.99.55,乌克兰,118.184.169.48,中国江苏省常州市
5275,61.160.239.10,中国江苏省常州市,58.216.12.199,中国江苏省常州市
5276,223.88.113.249,中国河南省新乡市,118.184.169.48,中国江苏省常州市
5277,42.53.197.177,中国辽宁省沈阳市,118.184.169.48,中国江苏省常州市
5278,61.160.239.10,中国江苏省常州市,49.82.107.215,中国江苏省淮安市
5279,61.160.239.10,中国江苏省常州市,101.80.229.140,中国上海上海市
5280,61.160.239.10,中国江苏省常州市,58.216.66.215,中国江苏省常州市
5281,115.62.102.148,中国河南省新乡市,118.184.169.48,中国江苏省常州市
5282,123.4.96.43,中国河南省许昌市,118.184.169.48,中国江苏省常州市
5283,120.207.119.215,中国山西省长治市,118.184.169.48,中国江苏省常州市
5284,36.143.139.124,中国北京北京市,118.184.169.48,中国江苏省常州市
5285,223.78.248.0,中国山东省潍坊市,118.184.169.48,中国江苏省常州市
5286,101.74.63.141,中国河北省保定市,118.184.169.48,中国江苏省常州市
5287,122.157.221.97,中国黑龙江省齐齐哈尔市,118.184.169.48,中国江苏省常州市
5288,112.38.120.66,中国山东省临沂市,118.184.169.48,中国江苏省常州市
5289,101.17.158.127,中国河北省唐山市,118.184.169.48,中国江苏省常州市
5290,112.233.162.37,中国山东省临沂市,118.184.169.48,中国江苏省常州市
5291,101.27.61.128,中国河北省保定市,118.184.169.48,中国江苏省常州市
5292,42.89.55.176,中国甘肃省临夏,118.184.169.48,中国江苏省常州市
5293,183.206.101.249,中国江苏省徐州市,118.184.169.48,中国江苏省常州市
5294,120.8.240.9,中国河北省邯郸市,118.184.169.48,中国江苏省常州市
5295,222.142.107.76,中国河南省平顶山市,118.184.169.48,中国江苏省常州市
5296,117.87.41.236,中国江苏省徐州市,118.184.169.48,中国江苏省常州市
5297,61.160.239.10,中国江苏省常州市,117.68.59.59,中国安徽省六安市
5298,120.10.207.146,中国河北省沧州市,118.184.169.48,中国江苏省常州市
5299,110.247.174.28,中国河北省衡水市,118.184.169.48,中国江苏省常州市
5300,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5301,61.160.239.10,中国江苏省常州市,58.216.95.76,中国江苏省常州市
5302,123.180.78.3,中国河北省邢台市,118.184.169.48,中国江苏省常州市
5303,61.160.239.10,中国江苏省常州市,117.91.185.249,中国江苏省扬州市
5304,106.9.169.55,中国河北省邢台市,118.184.169.48,中国江苏省常州市
5305,61.160.239.10,中国江苏省常州市,61.170.162.157,中国上海上海市
5306,61.160.239.10,中国江苏省常州市,121.231.3.128,中国江苏省常州市
5307,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5308,61.160.239.10,中国江苏省常州市,203.119.204.90,中国河北省张家口市
5309,61.160.239.10,中国江苏省常州市,42.89.55.176,中国甘肃省临夏
5310,61.160.239.10,中国江苏省常州市,58.216.66.218,中国江苏省常州市
5311,61.160.239.10,中国江苏省常州市,61.151.177.52,中国上海上海市
5312,114.98.7.19,中国安徽省亳州市,118.184.169.48,中国江苏省常州市
5313,61.160.239.10,中国江苏省常州市,180.165.29.97,中国上海上海市
5314,61.160.239.10,中国江苏省常州市,180.97.194.16,中国江苏省常州市
5315,61.160.239.10,中国江苏省常州市,58.216.12.24,中国江苏省常州市
5316,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5317,61.160.239.10,中国江苏省常州市,220.166.169.5,中国四川省达州市
5318,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5319,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5320,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5321,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5322,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5323,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5324,61.160.239.10,中国江苏省常州市,180.98.137.243,中国江苏省南京市
5325,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5326,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5327,61.160.239.10,中国江苏省常州市,222.187.112.98,中国江苏省徐州市
5328,61.160.239.10,中国江苏省常州市,14.120.81.58,中国广东省东莞市
5329,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5330,61.160.239.10,中国江苏省常州市,58.216.12.234,中国江苏省常州市
5331,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5332,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5333,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5334,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5335,61.160.239.10,中国江苏省常州市,111.170.15.100,中国湖北省襄阳
5336,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5337,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5338,61.160.239.10,中国江苏省常州市,118.184.171.168,中国江苏省常州市
5339,61.160.239.10,中国江苏省常州市,120.36.92.1,中国福建省福州市
5340,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5341,61.160.239.10,中国江苏省常州市,58.216.66.226,中国江苏省常州市
5342,122.7.95.110,中国山东省枣庄市,118.184.169.48,中国江苏省常州市
5343,61.160.239.10,中国江苏省常州市,180.137.90.69,中国广西柳州市
5344,61.160.239.10,中国江苏省常州市,58.216.33.182,中国江苏省常州市
5345,60.215.77.255,中国山东省淄博市,118.184.169.48,中国江苏省常州市
5346,61.160.239.10,中国江苏省常州市,163.171.130.66,英国伦敦伦敦
5347,111.32.74.87,中国天津天津市,118.184.169.48,中国江苏省常州市
5348,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5349,172.16.100.2,中国江苏省常州市,172.18.11.28,中国江苏省常州市
5350,118.184.176.3,中国江苏省常州市,118.184.176.76,中国江苏省常州市
5351,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5352,61.160.239.10,中国江苏省常州市,123.161.168.214,中国河南省驻马店市
5353,61.160.239.10,中国江苏省常州市,180.97.194.243,中国江苏省常州市
5354,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5355,118.73.148.72,中国山西省临汾市,118.184.169.48,中国江苏省常州市
5356,61.160.239.10,中国江苏省常州市,123.186.31.85,中国辽宁省鞍山市
5357,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5358,61.160.239.10,中国江苏省常州市,118.184.178.244,中国江苏省常州市
5359,61.160.239.10,中国江苏省常州市,61.160.232.108,中国江苏省常州市
5360,61.160.239.10,中国江苏省常州市,118.184.169.48,中国江苏省常州市
5361,61.160.239.10,中国江苏省常州市,58.216.66.97,中国江苏省常州市
5362,61.160.239.10,中国江苏省常州市,58.223.172.26,中国江苏省淮安市
5363,61.160.239.10,中国江苏省常州市,123.168.72.129,中国山东省青岛市
5364,61.160.239.10,中国江苏省常州市,222.241.247.43,中国湖南省株洲市
5365,61.160.239.10,中国江苏省常州市,120.229.126.118,中国广东省东莞市
5366,61.160.239.10,中国江苏省常州市,118.184.176.161,中国江苏省常州市
5367,61.160.239.10,中国江苏省常州市,58.216.29.204,中国江苏省常州市
5368,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5369,61.160.239.10,中国江苏省常州市,118.184.178.15,中国江苏省常州市
5370,61.160.239.10,中国江苏省常州市,220.167.106.41,中国四川省德阳市
5371,124.238.76.137,中国河北省沧州市,118.184.169.48,中国江苏省常州市
5372,36.159.137.63,中国安徽省阜阳市,118.184.169.48,中国江苏省常州市
